lockitver|DO NOT DELETE THIS LINE! Tradução PTBR - 2015-2021 - by Cláudio Vieira e Evandro Neto
itm_wisby_gauntlets_red_pl|Red Splinted Leather Gauntlets
itm_new_lamellar_gauntlets|Lamellar Gauntlets
itm_new_lamellar_gauntlets_pl|Lamellar Gauntlets
itm_dorn_assasin_gant|Assassin's Gloves
itm_dorn_assasin_gant_pl|Assassin's Gloves
itm_brass_lamellar_gauntlets|Brass Lamellar Gauntlets
itm_brass_lamellar_gauntlets_pl|Brass Lamellar Gauntlets
itm_new_scale_gauntlets|Scale Gauntlets
itm_new_scale_gauntlets_pl|Scale Gauntlets
itm_dorn_knight_gant|Iron Plated Gloves
itm_dorn_knight_gant_pl|Iron Plated Gloves
itm_dwarf_glove_2|Kaikoth Gloves With Silver Threads
itm_dwarf_glove_2_pl|Kaikoth Gloves With Silver Threads
itm_brass_scale_gauntlets|Brass Scale Gauntlets
itm_brass_scale_gauntlets_pl|Brass Scale Gauntlets
itm_beargauntlets|Bear Gloves
itm_beargauntlets_pl|Bear Gloves
itm_bnw_gauntlets|Black and White Gauntlets
itm_bnw_gauntlets_pl|Black and White Gauntlets
itm_bronze_gauntlet|Hakkon Bronze Gauntlets
itm_bronze_gauntlet_pl|Hakkon Bronze Gauntlets
itm_gauntlets|Gauntlets
itm_gauntlets_pl|Gauntlets
itm_hourglass_gauntlets|Hourglass Gauntlets
itm_hourglass_gauntlets_pl|Hourglass Gauntlets
itm_scale_gauntlets|Black Scale Gauntlets
itm_scale_gauntlets_pl|Black Scale Gauntlets
itm_twilight_gloves|Perisno Twilight Gloves
itm_twilight_gloves_pl|Perisno Twilight Gloves
itm_west_guardsman_gant|Plated Knight's Gloves
itm_west_guardsman_gant_pl|Plated Knight's Gloves
itm_hourglass_gauntlets_ornate|Ornate Hourglass Gauntlets
itm_hourglass_gauntlets_ornate_pl|Ornate Hourglass Gauntlets
itm_new_gauntlets_b|Rich Gauntlets
itm_new_gauntlets_b_pl|Rich Gauntlets
itm_scale_gauntlets_b|Steel Scale Gauntlets
itm_scale_gauntlets_b_pl|Steel Scale Gauntlets
itm_bronzeplatemitten|Bronze Plate Mittens
itm_bronzeplatemitten_pl|Bronze Plate Mittens
itm_dorn_sand_snakes_gauntles|Plated Mittens
itm_dorn_sand_snakes_gauntles_pl|Plated Mittens
itm_dorn_squire_gauntles|Plated Knight's Mittens
itm_dorn_squire_gauntles_pl|Plated Knight's Mittens
itm_plate_mittens|Plate Mittens
itm_plate_mittens_pl|Plate Mittens
itm_west_man_at_arms_gl|Knight's Plate Mittens
itm_west_man_at_arms_gl_pl|Knight's Plate Mittens
itm_glovesblack|Perisno Dark Plate Gloves
itm_glovesblack_pl|Perisno Dark Plate Gloves
itm_dwarf_glove|Kaikoth Mail Mittens
itm_dwarf_glove_pl|Kaikoth Mail Mittens
itm_blackplatemitty|Black Plate Mittens
itm_blackplatemitty_pl|Black Plate Mittens
itm_roman_shirt|Tunic
itm_roman_shirt_pl|Tunic
itm_roman_shirt_white|Green Tunic
itm_roman_shirt_white_pl|Green Tunic
itm_roman_shirt_red|Black Tunic
itm_roman_shirt_red_pl|Black Tunic
itm_padded_cloth_got_1|Legion Noble Outfit
itm_padded_cloth_got_1_pl|Legion Noble Outfit
itm_shirt_a_got_1|Cheap Legion Mail Shirt
itm_shirt_a_got_1_pl|Cheap Legion Mail Shirt
itm_roman_light_armor|Legion Light Armor
itm_roman_light_armor_pl|Legion Light Armor
itm_roman_hamata|Hamata
itm_roman_hamata_pl|Hamata
itm_roman_squamata|Squamata
itm_roman_squamata_pl|Squamata
itm_roman_armor_cent|Light Legion Segmentata
itm_roman_armor_cent_pl|Light Legion Segmentata
itm_roman_armor_white|Legion Segmentata
itm_roman_armor_white_pl|Legion Segmentata
itm_roman_armor|Dark Legion Segmentata
itm_roman_armor_pl|Dark Legion Segmentata
itm_roman_cent_hamata|Plated Hamata
itm_roman_cent_hamata_pl|Plated Hamata
itm_roman_armor_red|Centurion Legion Segmentata
itm_roman_armor_red_pl|Centurion Legion Segmentata
itm_roman_kalero_hamata|Kalero's Hamata
itm_roman_kalero_hamata_pl|Kalero's Hamata
itm_roman_catafract_heavy_2|Heavy Legion Segmentata
itm_roman_catafract_heavy_2_pl|Heavy Legion Segmentata
itm_a_roman_chain_4|Padded Legion Hamata
itm_a_roman_chain_4_pl|Padded Legion Hamata
itm_roman_visavo_hamata|Visavo's Hamata
itm_roman_visavo_hamata_pl|Visavo's Hamata
itm_tribune_b_2|Black Praetorian Armor
itm_tribune_b_2_pl|Black Praetorian Armor
itm_west_swordsman|Noble Legion Armor
itm_west_swordsman_pl|Noble Legion Armor
itm_roman_catafract_heavy|Mailed Legion Segmentata
itm_roman_catafract_heavy_pl|Mailed Legion Segmentata
itm_tribune_b_3|Anvissarius's Armor
itm_tribune_b_3_pl|Anvissarius's Armor
itm_roman_catafract_heavy_3|Blacksteel Legion Segmentata
itm_roman_catafract_heavy_3_pl|Blacksteel Legion Segmentata
itm_tribune_b_4|Atanon Armor
itm_tribune_b_4_pl|Atanon Armor
itm_roman_guard_cuirass|Guard Muscle Cuirass
itm_roman_guard_cuirass_pl|Guard Muscle Cuirass
itm_roman_atanos_cuirass|Atanon Muscle Cuirass
itm_roman_atanos_cuirass_pl|Atanon Muscle Cuirass
itm_roman_helm_copper|Auxiliary Helmet
itm_roman_helm_copper_pl|Auxiliary Helmet
itm_roman_helm_lego|Legionary Helmet
itm_roman_helm_lego_pl|Legionary Helmet
itm_roman_helm_preator|Plumed Legionary Helmet
itm_roman_helm_preator_pl|Plumed Legionary Helmet
itm_roman_helm_cent|Visavo Helmet
itm_roman_helm_cent_pl|Visavo Helmet
itm_roman_helm_mask|Blacksteel Sabovalar Helmet
itm_roman_helm_mask_pl|Blacksteel Sabovalar Helmet
itm_roman_helm_urban|Urban Helmet
itm_roman_helm_urban_pl|Urban Helmet
itm_h_tribune3|Golden Legion Helmet With Mask
itm_h_tribune3_pl|Golden Legion Helmet With Mask
itm_roman_helm_plumed|Plumed Helmet
itm_roman_helm_plumed_pl|Plumed Helmet
itm_roman_helm_plumed_guard|Plumed Guard Helm
itm_roman_helm_plumed_guard_pl|Plumed Guard Helm
itm_h_tribune_bronze_feathered|Bronze Legion Helmet
itm_h_tribune_bronze_feathered_pl|Bronze Legion Helmet
itm_roman_helm_plumed_kalero|Plumed Kalero Helm
itm_roman_helm_plumed_kalero_pl|Plumed Kalero Helm
itm_h_tribune_steel_dark|Darksteel Legion Helmet
itm_h_tribune_steel_dark_pl|Darksteel Legion Helmet
itm_roman_helm_plumed_atanon|Plumed Atanon Helm
itm_roman_helm_plumed_atanon_pl|Plumed Atanon Helm
itm_roman_greaves_caligea|Caligae
itm_roman_greaves_caligea_pl|Caligae
itm_roman_greaves_gutter_single|Single Greave
itm_roman_greaves_gutter_single_pl|Single Greave
itm_roman_greaves_gutter|Simple Legion Greaves
itm_roman_greaves_gutter_pl|Simple Legion Greaves
itm_roman_greaves_greek|Legion Greaves
itm_roman_greaves_greek_pl|Legion Greaves
itm_roman_centurion_boots|Visavo's Greaves
itm_roman_centurion_boots_pl|Visavo's Greaves
itm_dwarf_civilian_1_red|Red Dwarven Arena Armor
itm_dwarf_civilian_1_red_pl|Red Dwarven Arena Armor
itm_dwarf_civilian_1_blue|Blue Dwarven Arena Armor
itm_dwarf_civilian_1_blue_pl|Blue Dwarven Arena Armor
itm_dwarf_civilian_1_green|Green Dwarven Arena Armor
itm_dwarf_civilian_1_green_pl|Green Dwarven Arena Armor
itm_dwarf_civilian_1_purple|Purple Dwarven Arena Armor
itm_dwarf_civilian_1_purple_pl|Purple Dwarven Arena Armor
itm_dwarf_civilian_2_red|Red Dwarven Civilian Outfit
itm_dwarf_civilian_2_red_pl|Red Dwarven Civilian Outfit
itm_dwarf_civilian_2_blue|Blue Dwarven Civilian Outfit
itm_dwarf_civilian_2_blue_pl|Blue Dwarven Civilian Outfit
itm_dwarf_civilian_2_green|Green Dwarven Civilian Outfit
itm_dwarf_civilian_2_green_pl|Green Dwarven Civilian Outfit
itm_dwarf_civilian_2_purple|Purple Dwarven Civilian Outfit
itm_dwarf_civilian_2_purple_pl|Purple Dwarven Civilian Outfit
itm_pino_tunic_leather_1_dwarf|Dwarven Civilian Clothes
itm_pino_tunic_leather_1_dwarf_pl|Dwarven Civilian Clothes
itm_pino_tunic_leather_fur_dwarf|Dwarven Civilian Clothes With Fur
itm_pino_tunic_leather_fur_dwarf_pl|Dwarven Civilian Clothes With Fur
itm_novici_hospitaller_dwarf|Black Dwarven Civilian Clothes
itm_novici_hospitaller_dwarf_pl|Black Dwarven Civilian Clothes
itm_novici_templar_dwarf|Dark Dwarven Civilian Clothes
itm_novici_templar_dwarf_pl|Dark Dwarven Civilian Clothes
itm_pino_tunic_padded_3_dwarf|Dwarven Padded Civilian Clothes
itm_pino_tunic_padded_3_dwarf_pl|Dwarven Padded Civilian Clothes
itm_dwarf_civilian_3_c|Dwarven Outfit With Hood
itm_dwarf_civilian_3_c_pl|Dwarven Outfit With Hood
itm_ped_padded1_grey_dwarf|Kaikoth Grey Padded Armor
itm_ped_padded1_grey_dwarf_pl|Kaikoth Grey Padded Armor
itm_ped_padded1_brown_dwarf|Kaikoth Brown Padded Armor
itm_ped_padded1_brown_dwarf_pl|Kaikoth Brown Padded Armor
itm_rough_leatherplate_dwarf|Dwarven Light Leather Armor
itm_rough_leatherplate_dwarf_pl|Dwarven Light Leather Armor
itm_rough_leather_ringed_dwarf|Dwarven Rogue Leather Armor
itm_rough_leather_ringed_dwarf_pl|Dwarven Rogue Leather Armor
itm_ped_padd_lamellar_white_dwarf|Kaikoth W/Y Padded Armor
itm_ped_padd_lamellar_white_dwarf_pl|Kaikoth W/Y Padded Armor
itm_ped_padd_lamellar_grey_dwarf|Kaikoth W/G Padded Armor
itm_ped_padd_lamellar_grey_dwarf_pl|Kaikoth W/G Padded Armor
itm_pino_tunic_spiked_rings_dwarf|Dwarven Padded Rogue Armor
itm_pino_tunic_spiked_rings_dwarf_pl|Dwarven Padded Rogue Armor
itm_ped_padd_lamellar_grey2_dwarf|Kaikoth B/G Padded Armor
itm_ped_padd_lamellar_grey2_dwarf_pl|Kaikoth B/G Padded Armor
itm_pino_tunic_leather_plates_ring_dwarf|Dwarven Plated Rogue Armor
itm_pino_tunic_leather_plates_ring_dwarf_pl|Dwarven Plated Rogue Armor
itm_ped_padd_lamellar_narrow_dwarf|Kaikoth Heavy Padded Armor
itm_ped_padd_lamellar_narrow_dwarf_pl|Kaikoth Heavy Padded Armor
itm_ped_padd_lamellar_black_dwarf|Kaikoth Noble Padded Armor
itm_ped_padd_lamellar_black_dwarf_pl|Kaikoth Noble Padded Armor
itm_rough_leather_metal_plates_dwarf|Kaikoth Leather Metalplates
itm_rough_leather_metal_plates_dwarf_pl|Kaikoth Leather Metalplates
itm_rough_ring_leather_dwarf|Dwarven Crude Mail
itm_rough_ring_leather_dwarf_pl|Dwarven Crude Mail
itm_dwarf_armor_1a|Short Kaikoth Mail
itm_dwarf_armor_1a_pl|Short Kaikoth Mail
itm_mail_shirt_a_dwarf|Kaikoth Blue Mail Shirt
itm_mail_shirt_a_dwarf_pl|Kaikoth Blue Mail Shirt
itm_rough_mail_coat_2_dwarf|Kaikoth Mail Coat
itm_rough_mail_coat_2_dwarf_pl|Kaikoth Mail Coat
itm_cuir_bouilli_a_dwarf|Kaikoth Cuir Bouilli
itm_cuir_bouilli_a_dwarf_pl|Kaikoth Cuir Bouilli
itm_pino_tunic_mail_spiked_dwarf|Dwarven Mail
itm_pino_tunic_mail_spiked_dwarf_pl|Dwarven Mail
itm_dwarf_armor_1b|Kaikoth Crossbowman's Mail
itm_dwarf_armor_1b_pl|Kaikoth Crossbowman's Mail
itm_wei_xiadi_mail_shirt02_dwarf|Kaikoth Red Mail Shirt
itm_wei_xiadi_mail_shirt02_dwarf_pl|Kaikoth Red Mail Shirt
itm_banded_armor_a_dwarf|Kaikoth Light Banded Armor
itm_banded_armor_a_dwarf_pl|Kaikoth Light Banded Armor
itm_et_rust_dwarf|Old Dwarven Mail and Plate
itm_et_rust_dwarf_pl|Old Dwarven Mail and Plate
itm_pino_tunic_smallring_fured_dwarf|Dwarven Infantry Mail
itm_pino_tunic_smallring_fured_dwarf_pl|Dwarven Infantry Mail
itm_heraldic_cuir_bouilli_dwarf|Kaikoth Heraldic Cuir Bouilli
itm_heraldic_cuir_bouilli_dwarf_pl|Kaikoth Heraldic Cuir Bouilli
itm_dwarf_armor_4_b|Kaikoth Infantry Mail
itm_dwarf_armor_4_b_pl|Kaikoth Infantry Mail
itm_dwarf_armor_4_c|Kaikoth Long Iron Mail
itm_dwarf_armor_4_c_pl|Kaikoth Long Iron Mail
itm_ak_long_surcoat_a1_dwarf|Dwarven Warrior's Banded Armor
itm_ak_long_surcoat_a1_dwarf_pl|Dwarven Warrior's Banded Armor
itm_dwarf_armor_2|Kaikoth High Seeker's Plates Over Mail
itm_dwarf_armor_2_pl|Kaikoth High Seeker's Plates Over Mail
itm_j_surcoat_comp_4b_dwarf|Kaikoth Double Mail
itm_j_surcoat_comp_4b_dwarf_pl|Kaikoth Double Mail
itm_dwarf_armor_8_c|Kaikoth Full Mail
itm_dwarf_armor_8_c_pl|Kaikoth Full Mail
itm_pino_tunic_macle_ringed_dwarf|Dwarven Scale Armor
itm_pino_tunic_macle_ringed_dwarf_pl|Dwarven Scale Armor
itm_kuyak_a_dwarf|Kaikoth Infantry Armor
itm_kuyak_a_dwarf_pl|Kaikoth Infantry Armor
itm_j_surcoat_bur_03d_dwarf|Kaikoth Ringed Armor
itm_j_surcoat_bur_03d_dwarf_pl|Kaikoth Ringed Armor
itm_dwarf_armor_8_a|Kaikoth Noble Mail
itm_dwarf_armor_8_a_pl|Kaikoth Noble Mail
itm_kuyak_b_dwarf|Kaikoth Spiked Infantry Armor
itm_kuyak_b_dwarf_pl|Kaikoth Spiked Infantry Armor
itm_dwarf_armor_5|Kaikoth Warrior Armor
itm_dwarf_armor_5_pl|Kaikoth Warrior Armor
itm_got_orc_cuir_bouilli_dwarf|Dwarven Darksteel Mail
itm_got_orc_cuir_bouilli_dwarf_pl|Dwarven Darksteel Mail
itm_banded_armor_got_dwarf|Black Dwarven Armor
itm_banded_armor_got_dwarf_pl|Black Dwarven Armor
itm_cuir_bouilli_sil_dwarf|Kaikoth Silver Cuir Bouilli
itm_cuir_bouilli_sil_dwarf_pl|Kaikoth Silver Cuir Bouilli
itm_et_heraldic_dwarf|Dwarven Heraldic Mail and Plate
itm_et_heraldic_dwarf_pl|Dwarven Heraldic Mail and Plate
itm_dwarf_scalemail|Dwarven Scalemail
itm_dwarf_scalemail_pl|Dwarven Scalemail
itm_dwarf_armor_5_a|Kaikoth Golden Lamellar Armor
itm_dwarf_armor_5_a_pl|Kaikoth Golden Lamellar Armor
itm_ned_stark_armor_dwarf|Kaikoth Noble Scale & Mail
itm_ned_stark_armor_dwarf_pl|Kaikoth Noble Scale & Mail
itm_et_black_dwarf|Dwarven Darksteel Mail and Plate
itm_et_black_dwarf_pl|Dwarven Darksteel Mail and Plate
itm_heraldic_surcoat_plated_dwarf|Kaikoth Heraldic Plated Surcoat
itm_heraldic_surcoat_plated_dwarf_pl|Kaikoth Heraldic Plated Surcoat
itm_dwarf_armor_6|Kaikoth Mountain Armor
itm_dwarf_armor_6_pl|Kaikoth Mountain Armor
itm_j_surcoat_bur_03d_4_dwarf|Elite Kaikoth Ringed Armor
itm_j_surcoat_bur_03d_4_dwarf_pl|Elite Kaikoth Ringed Armor
itm_et_pearl_dwarf|Dwarven Silver Mail and Plate
itm_et_pearl_dwarf_pl|Dwarven Silver Mail and Plate
itm_dwarf_armor_9a|Silver Kaikoth Scalemail
itm_dwarf_armor_9a_pl|Silver Kaikoth Scalemail
itm_brienne_armor_dwarf|Kaikoth Noble Armor
itm_brienne_armor_dwarf_pl|Kaikoth Noble Armor
itm_dwarven_scalemail|Kaikoth Scale Armor
itm_dwarven_scalemail_pl|Kaikoth Scale Armor
itm_dwarf_armor_9b|Golden Kaikoth Armor
itm_dwarf_armor_9b_pl|Golden Kaikoth Armor
itm_west_heraldic_dwarf|Kaikoth Heraldic Plate
itm_west_heraldic_dwarf_pl|Kaikoth Heraldic Plate
itm_west_guardsman_dark_dwarf|Mountain Keeper's Armor
itm_west_guardsman_dark_dwarf_pl|Mountain Keeper's Armor
itm_west_guardsman_light_dwarf|Perisno Runed Armor (Dwarf-sized)
itm_west_guardsman_light_dwarf_pl|Perisno Runed Armor (Dwarf-sized)
itm_dwarf_armor_10|Kaikoth King's Armor
itm_dwarf_armor_10_pl|Kaikoth King's Armor
itm_dwarf_helm_l|Kaikoth Cap
itm_dwarf_helm_l_pl|Kaikoth Cap
itm_act_dwarven_inf_helmet_t1|Kaikoth Infantry Helm
itm_act_dwarven_inf_helmet_t1_pl|Kaikoth Infantry Helm
itm_dwarf_helm_m|Kaikoth Round Helm
itm_dwarf_helm_m_pl|Kaikoth Round Helm
itm_act_dwarven_archer_helmet_t2|Kaikoth Archer Helm
itm_act_dwarven_archer_helmet_t2_pl|Kaikoth Archer Helm
itm_dwarf_helm_c|Kaikoth Helm with Mask
itm_dwarf_helm_c_pl|Kaikoth Helm with Mask
itm_act_dwarven_archer_helmet_t1|Kaikoth Steel Archer Helm
itm_act_dwarven_archer_helmet_t1_pl|Kaikoth Steel Archer Helm
itm_dwarf_helm_e|White Kaikoth Chained Helm
itm_dwarf_helm_e_pl|White Kaikoth Chained Helm
itm_dwarf_helm_b|Kaikoth Coif with Mask
itm_dwarf_helm_b_pl|Kaikoth Coif with Mask
itm_dwarf_helm_d|Kaikoth Chained Helm
itm_dwarf_helm_d_pl|Kaikoth Chained Helm
itm_dwarvenforged_helm_noveil_dwarf|Dwarven Darksteel Helm
itm_dwarvenforged_helm_noveil_dwarf_pl|Dwarven Darksteel Helm
itm_dwarf_helm_g|Kaikoth Black Helm
itm_dwarf_helm_g_pl|Kaikoth Black Helm
itm_dwarf_helm_p|Kaikoth Sallet Chain
itm_dwarf_helm_p_pl|Kaikoth Sallet Chain
itm_dwarf_er_helm_4|Kaikoth Alloyed Helm
itm_dwarf_er_helm_4_pl|Kaikoth Alloyed Helm
itm_inf_t3|Heavy Infantry Helm
itm_inf_t3_pl|Heavy Infantry Helm
itm_act_dwarven_archer_helmet_t3|Kaikoth Elite Archer Helm
itm_act_dwarven_archer_helmet_t3_pl|Kaikoth Elite Archer Helm
itm_dwarf_helm_n|Kaikoth Round Helmet
itm_dwarf_helm_n_pl|Kaikoth Round Helmet
itm_dwarf_er_helm_2b|Kaikoth Mountain Helm
itm_dwarf_er_helm_2b_pl|Kaikoth Mountain Helm
itm_dwarf_ih_helm_2|Kaikoth Darksteel Helm with Rubies
itm_dwarf_ih_helm_2_pl|Kaikoth Darksteel Helm with Rubies
itm_dwarf_helm_f|Kaikoth Faced Helm
itm_dwarf_helm_f_pl|Kaikoth Faced Helm
itm_west_squire_helm_dwarf|Darksteel Dwarven Barbuta
itm_west_squire_helm_dwarf_pl|Darksteel Dwarven Barbuta
itm_dwarf_er_helm_1|Kaikoth Grey Helm
itm_dwarf_er_helm_1_pl|Kaikoth Grey Helm
itm_dwarf_er_helm_1_dark|Dwarven Black Helm
itm_dwarf_er_helm_1_dark_pl|Dwarven Black Helm
itm_dwarf_helm_i|Kaikoth Iron Helm
itm_dwarf_helm_i_pl|Kaikoth Iron Helm
itm_dwarf_helm_o|Kaikoth Sergeant Helmet
itm_dwarf_helm_o_pl|Kaikoth Sergeant Helmet
itm_dwarf_ih_helm_3|Kingly Kaikoth Helm
itm_dwarf_ih_helm_3_pl|Kingly Kaikoth Helm
itm_inf_t4|Iron Guardsman's Helm
itm_inf_t4_pl|Iron Guardsman's Helm
itm_inf_t4_dark|Mountain Keeper's Helm
itm_inf_t4_dark_pl|Mountain Keeper's Helm
itm_dwarf_helm_h|Kaikoth Ironface Helm
itm_dwarf_helm_h_pl|Kaikoth Ironface Helm
itm_dwarf_helm_j|Kaikoth King's Helm
itm_dwarf_helm_j_pl|Kaikoth King's Helm
itm_akosmo_cuir_bouill_dwarf|Kaikoth Black Cuir Bouilli
itm_akosmo_cuir_bouill_dwarf_pl|Kaikoth Black Cuir Bouilli
itm_wei_xiadi_nord_bal_dwarf|Kaikoth Black Banded Armor
itm_wei_xiadi_nord_bal_dwarf_pl|Kaikoth Black Banded Armor
itm_cuir_bouilli_whitegold_dwarf|Kaikoth Golden Mail
itm_cuir_bouilli_whitegold_dwarf_pl|Kaikoth Golden Mail
itm_j_surcoat_comp_19c_dwarf|Kaikoth Red Tabard Over Mail
itm_j_surcoat_comp_19c_dwarf_pl|Kaikoth Red Tabard Over Mail
itm_j_blacksmith_marinian_armor_c_dwarf|Kaikoth Plated Tabard Over Mail
itm_j_blacksmith_marinian_armor_c_dwarf_pl|Kaikoth Plated Tabard Over Mail
itm_j_blacksmith_marinian_armor_d_dwarf|Kaikoth Plated Tabard Over Darksteel Mail
itm_j_blacksmith_marinian_armor_d_dwarf_pl|Kaikoth Plated Tabard Over Darksteel Mail
itm_cuir_bouilli_plate_dwarf|Dark Steel Plate Armor - Dwarven Edition
itm_cuir_bouilli_plate_dwarf_pl|Dark Steel Plate Armor - Dwarven Edition
itm_giant_arena_1|Giant Armor
itm_giant_arena_1_pl|Giant Armor
itm_giant_arena_2|Giant Armor
itm_giant_arena_2_pl|Giant Armor
itm_giant_arena_3|Giant Armor
itm_giant_arena_3_pl|Giant Armor
itm_giant_arena_4|Giant Armor
itm_giant_arena_4_pl|Giant Armor
itm_giants_brown_pants|Giant's Brown Pants
itm_giants_brown_pants_pl|Giant's Brown Pants
itm_giants_grey_pants|Giant's Grey Pants
itm_giants_grey_pants_pl|Giant's Grey Pants
itm_armor_marauder_recruit_a_01|Bakhal Soldier Pants
itm_armor_marauder_recruit_a_01_pl|Bakhal Soldier Pants
itm_armor_marauder_recruit_b_01|Sut Light Armor
itm_armor_marauder_recruit_b_01_pl|Sut Light Armor
itm_armor_marauder_recruit_c_01|Bakhal Light Armor
itm_armor_marauder_recruit_c_01_pl|Bakhal Light Armor
itm_giant_archer_armor_sut|Sut Huntsman Armor
itm_giant_archer_armor_sut_pl|Sut Huntsman Armor
itm_giant_archer_armor_bakhal|Bakhal Huntsman Armor
itm_giant_archer_armor_bakhal_pl|Bakhal Huntsman Armor
itm_giant_archer_armor_sut_2|Sut Bowman Armor
itm_giant_archer_armor_sut_2_pl|Sut Bowman Armor
itm_giant_archer_armor_bakhal_2|Bakhal Archer Armor
itm_giant_archer_armor_bakhal_2_pl|Bakhal Archer Armor
itm_giant_guard_armor_bakhal|Bakhal Blood Armor
itm_giant_guard_armor_bakhal_pl|Bakhal Blood Armor
itm_giant_in_karnoth_mine|Bakhal Footman Armor
itm_giant_in_karnoth_mine_pl|Bakhal Footman Armor
itm_giant_leather_armor_sut|Sut Fur Armor
itm_giant_leather_armor_sut_pl|Sut Fur Armor
itm_armor_weathered_berserker_b_01|Bakhal Slaveherder Armor
itm_armor_weathered_berserker_b_01_pl|Bakhal Slaveherder Armor
itm_giant_guard_armor_sut|Sut Fighter Armor
itm_giant_guard_armor_sut_pl|Sut Fighter Armor
itm_giant_plate_armor_bakhal|Bakhal Giant Plate
itm_giant_plate_armor_bakhal_pl|Bakhal Giant Plate
itm_giant_plate_armor_sut|Sut Giant Plate
itm_giant_plate_armor_sut_pl|Sut Giant Plate
itm_giant_champion_armor_bakhal|Bakhal Soldier Armor
itm_giant_champion_armor_bakhal_pl|Bakhal Soldier Armor
itm_giant_guardsman_armor_sut|Sut Warrior Armor
itm_giant_guardsman_armor_sut_pl|Sut Warrior Armor
itm_giant_leather_armor_bakhal|Bakhal Spiked Armor
itm_giant_leather_armor_bakhal_pl|Bakhal Spiked Armor
itm_armor_elite_berserker_a_01|Bakhal Warrior Armor
itm_armor_elite_berserker_a_01_pl|Bakhal Warrior Armor
itm_armor_weathered_marauder_of_norsca_b_01|Sut Spiked Armor
itm_armor_weathered_marauder_of_norsca_b_01_pl|Sut Spiked Armor
itm_giant_warrior_armor_bakhal|Bakhal Warrior Plate
itm_giant_warrior_armor_bakhal_pl|Bakhal Warrior Plate
itm_giant_guardsman_armor_sut_2|Sut Lesser Chieftain's Armor
itm_giant_guardsman_armor_sut_2_pl|Sut Lesser Chieftain's Armor
itm_elite_marauder_armor2|Giant Berserker Armor
itm_elite_marauder_armor2_pl|Giant Berserker Armor
itm_armor_elite_marauder_of_norsca_c_02|Bakhal Champion Plate
itm_armor_elite_marauder_of_norsca_c_02_pl|Bakhal Champion Plate
itm_giant_chieftan_armor_bakhal|Bakhal Chieftain Armor
itm_giant_chieftan_armor_bakhal_pl|Bakhal Chieftain Armor
itm_giant_chieftan_armor_sut|Sut Chieftain Armor
itm_giant_chieftan_armor_sut_pl|Sut Chieftain Armor
itm_giant_helmet_karnoth|Simple Giant Helmet
itm_giant_helmet_karnoth_pl|Simple Giant Helmet
itm_giant_helmet_bakhal|Bakhal Helmet
itm_giant_helmet_bakhal_pl|Bakhal Helmet
itm_sut_horned_helmet|Sut Horned Helmet
itm_sut_horned_helmet_pl|Sut Horned Helmet
itm_spiked_bakhal_helmet|Bakhal Spiked Helmet
itm_spiked_bakhal_helmet_pl|Bakhal Spiked Helmet
itm_giant_helmet_sut|Sut Steel Helmet
itm_giant_helmet_sut_pl|Sut Steel Helmet
itm_giant_helm_01|Giant Fighter Helmet
itm_giant_helm_01_pl|Giant Fighter Helmet
itm_giant_bers_helmet|Giant Berserker Helmet
itm_giant_bers_helmet_pl|Giant Berserker Helmet
itm_k14_bak_warrior_helmet|Bakhal Warrior Helmet
itm_k14_bak_warrior_helmet_pl|Bakhal Warrior Helmet
itm_k15_sut_warrior_helmet|Sut Warrior Helmet
itm_k15_sut_warrior_helmet_pl|Sut Warrior Helmet
itm_giant_honor_helmet|Giant Ritual Helmet
itm_giant_honor_helmet_pl|Giant Ritual Helmet
itm_bakhal_guard_helmet|Bakhal Horned Guard Helmet
itm_bakhal_guard_helmet_pl|Bakhal Horned Guard Helmet
itm_giant_horned_helmet_sut|Sut Champion Helmet
itm_giant_horned_helmet_sut_pl|Sut Champion Helmet
itm_giant_noble_helmet|Giant Noble Helmet
itm_giant_noble_helmet_pl|Giant Noble Helmet
itm_giant_horned_skull_helmet_bakhal|Bakhal Horned Skull Helmet
itm_giant_horned_skull_helmet_bakhal_pl|Bakhal Horned Skull Helmet
itm_giant_horned_chief_helmet_sut|Sut Horned Chieftain's Helmet
itm_giant_horned_chief_helmet_sut_pl|Sut Horned Chieftain's Helmet
itm_giant_warlord_helmet|Giant Warlord Helmet
itm_giant_warlord_helmet_pl|Giant Warlord Helmet
itm_giant_horned_helmet_bakhal|Bakhal Steel Horned Helmet
itm_giant_horned_helmet_bakhal_pl|Bakhal Steel Horned Helmet
itm_full_sut_helmet|Full Sut Helmet
itm_full_sut_helmet_pl|Full Sut Helmet
itm_giant_grey_boots|Giant's Grey Boots
itm_giant_grey_boots_pl|Giant's Grey Boots
itm_giant_brown_boots|Giant's Brown Boots
itm_giant_brown_boots_pl|Giant's Brown Boots
itm_giant_gr_boots_knee_01|Giant's Grey Leather Boots
itm_giant_gr_boots_knee_01_pl|Giant's Grey Leather Boots
itm_giant_br_boots_knee_02|Giant's Brown Leather Boots
itm_giant_br_boots_knee_02_pl|Giant's Brown Leather Boots
itm_giant_warrior_boots|Giant's Warrior Boots
itm_giant_warrior_boots_pl|Giant's Warrior Boots
itm_giant_fur_boots|Giant's Fur Boots
itm_giant_fur_boots_pl|Giant's Fur Boots
itm_giant_furred_boots|Giant's Furred Boots
itm_giant_furred_boots_pl|Giant's Furred Boots
